,target,state_var,dataset,test_score,train_mean,train_std,cv_mean,cv_std,strategy
160,output__axes__Total_Transpiration,state__gs,NEMA_H0,-0.24099072155057227,-0.18513970384096717,0.023729441115037896,-0.4583121232486452,0.29205467261376716,5_folds
161,output__axes__Total_Transpiration,state__gs,NEMA_H3,-0.23779919471638294,-0.15836901006131038,0.009726239110406038,-0.29194433452105456,0.08810862354473184,5_folds
162,output__axes__Total_Transpiration,state__gs,NEMA_H15,-0.2694512849214562,-0.14318241051806954,0.00881507403690397,-0.355756000790792,0.2195468440660674,5_folds
163,output__axes__Total_Transpiration,state__gs,combined,-0.25428689057320497,-0.19138233290834666,0.005290094605584706,-0.2985667677060479,0.037581262396657544,5_folds
164,output__axes__Total_Transpiration,state__Ag,NEMA_H0,-0.14159677277524643,-0.11416608661996067,0.0034765622230667477,-0.20390300271136613,0.05004020926203947,5_folds
165,output__axes__Total_Transpiration,state__Ag,NEMA_H3,-0.107484025211349,-0.0956806997332649,0.004329104377580319,-0.1351155002805214,0.01184368173941723,5_folds
166,output__axes__Total_Transpiration,state__Ag,NEMA_H15,-0.12088451193057262,-0.09236952643642132,0.006924892481435935,-0.15691151346540377,0.03475631699214217,5_folds
167,output__axes__Total_Transpiration,state__Ag,combined,-0.15792796147961713,-0.11352446076110753,0.006627675155585747,-0.16716930466380525,0.0329387368537249,5_folds
168,output__axes__Total_Transpiration,state__Tr,NEMA_H0,-0.0211344706516153,-0.006269672037278538,0.0023970892879983086,-0.015213089541026705,0.01516437973609852,5_folds
169,output__axes__Total_Transpiration,state__Tr,NEMA_H3,-0.054827213109145956,-0.002838948714930809,0.0008004867442786895,-0.00846947090764332,0.006781070351415631,5_folds
170,output__axes__Total_Transpiration,state__Tr,NEMA_H15,-0.018623106657457447,-0.006371680840895437,0.0028830519099754953,-0.04125009054301003,0.054516545234447884,5_folds
171,output__axes__Total_Transpiration,state__Tr,combined,-0.02755561874138978,-0.0076120729667875945,0.0015688546832793345,-0.011766341253521337,0.005317057716742618,5_folds
172,output__axes__Total_Transpiration,state__sucrose,NEMA_H0,-0.4805500336112972,-0.42291277284148887,0.031794674339737906,-0.7630363413215822,0.5019694932474973,5_folds
173,output__axes__Total_Transpiration,state__sucrose,NEMA_H3,-0.6000546762720759,-0.2848179106644613,0.034713931537575925,-0.462890154204331,0.26468065346072134,5_folds
174,output__axes__Total_Transpiration,state__sucrose,NEMA_H15,-0.3886183972296906,-0.3683005311159306,0.028456640594770516,-0.5409974790639706,0.22623346138328312,5_folds
175,output__axes__Total_Transpiration,state__sucrose,combined,-0.42530478815258144,-0.3924244646277103,0.053109895958643794,-0.46859914299396943,0.12431949648935722,5_folds
176,output__axes__Total_Transpiration,state__Rd,NEMA_H0,-0.08982578474846949,-0.05849760332062698,0.005450453721378529,-0.10815383556665781,0.0556425674936003,5_folds
177,output__axes__Total_Transpiration,state__Rd,NEMA_H3,-0.9161041223529365,-0.0497959124339333,0.003326008879900839,-0.08882142205761738,0.02035267052807405,5_folds
178,output__axes__Total_Transpiration,state__Rd,NEMA_H15,-0.41805762059737583,-0.046165815417283984,0.005486474131951965,-0.10063468227080566,0.04953892028946351,5_folds
