time,Tac,u,hs,Rg
2012-06-16 09:00:00,24.11,1.581,39.81,679.7222222222
2012-06-16 10:00:00,23.69,2.373,37.57,812.2222222222
2012-06-16 11:00:00,24.97,1.939,42.7,895.5555555556
2012-06-16 12:00:00,24.82,1.859,45.4,928.3333333333
2012-06-16 13:00:00,25.43,1.812,41.88,914.4444444444
2012-06-16 14:00:00,25.48,2.148,34.64,856.3888888889
2012-06-16 15:00:00,25.96,2.02,33.28,750.8333333333
2012-06-16 16:00:00,25.48,1.872,32.6,602.7777777778
2012-06-16 17:00:00,25.35,1.292,34.97,424.4444444444
2012-06-16 18:00:00,24.88,1.266,33.96,238.3333333333
2012-06-16 19:00:00,23.68,0.88,37.08,72.9444444444
2012-06-16 20:00:00,21.94,0.38,46.23,0.7944444444
2012-06-16 21:00:00,20.68,0.235,52.41,0.0
2012-06-16 22:00:00,18.46,0.166,53.38,0.0
2012-06-16 23:00:00,17.99,0.367,54.13,0.0
2012-06-17 00:00:00,17.86,0.614,51.29,0.0
2012-06-17 01:00:00,16.38,0.309,57.12,0.0
2012-06-17 02:00:00,15.77,0.203,62.34,0.0
2012-06-17 03:00:00,15.16,0.104,64.92,0.0
2012-06-17 04:00:00,14.96,0.032,67.98,0.0
2012-06-17 05:00:00,15.51,0.391,63.71,16.3222222222
2012-06-17 06:00:00,19.5,0.234,46.49,160.3333333333
2012-06-17 07:00:00,23.54,0.886,41.32,350.2777777778
2012-06-17 08:00:00,25.41,1.208,37.44,527.2222222222
2012-06-17 09:00:00,26.88,1.204,35.33,683.8888888889
2012-06-17 10:00:00,28.41,1.096,27.0,809.7222222222
2012-06-17 11:00:00,29.34,1.26,23.81,888.0555555556
2012-06-17 12:00:00,30.21,1.464,31.38,912.2222222222
2012-06-17 13:00:00,29.72,2.063,28.27,891.9444444444
2012-06-17 14:00:00,29.38,2.534,31.31,835.5555555556
2012-06-17 15:00:00,27.56,2.805,36.04,729.7222222222
2012-06-17 16:00:00,27.02,2.488,24.68,586.3888888889
2012-06-17 17:00:00,25.81,2.403,36.25,415.5555555556
2012-06-17 18:00:00,24.53,2.084,34.97,230.0
2012-06-17 19:00:00,22.32,1.444,43.38,70.3888888889
2012-06-17 20:00:00,20.79,0.797,49.69,1.1694444444
2012-06-17 21:00:00,19.93,0.213,57.08,0.0
2012-06-17 22:00:00,19.13,0.12,60.95,0.0
2012-06-17 23:00:00,18.39,0.327,60.63,0.0
2012-06-18 00:00:00,17.58,0.241,61.65,0.0
2012-06-18 01:00:00,16.98,0.332,63.22,0.0
2012-06-18 02:00:00,16.45,0.265,64.37,0.0
2012-06-18 03:00:00,16.58,0.218,64.04,0.0
2012-06-18 04:00:00,16.38,0.345,63.15,0.0
2012-06-18 05:00:00,17.06,0.386,61.12,28.5833333333
2012-06-18 06:00:00,20.1,0.415,58.81,104.3055555556
2012-06-18 07:00:00,23.67,0.714,43.82,352.5
2012-06-18 08:00:00,24.26,0.713,40.15,241.9444444444
2012-06-18 09:00:00,25.33,0.675,33.51,470.2777777778
2012-06-18 10:00:00,27.54,1.042,29.71,776.1111111111
2012-06-18 11:00:00,27.93,1.312,32.68,818.8888888889
2012-06-18 12:00:00,28.85,1.695,27.46,903.8888888889
2012-06-18 13:00:00,27.91,1.678,25.7,432.5
2012-06-18 14:00:00,27.7,1.632,25.43,561.6666666667
2012-06-18 15:00:00,27.57,1.225,29.69,352.5
2012-06-18 16:00:00,28.11,1.34,26.04,531.1111111111
2012-06-18 17:00:00,28.45,0.91,28.95,381.1111111111
2012-06-18 18:00:00,27.3,1.445,29.35,250.5555555556
2012-06-18 19:00:00,24.81,1.525,36.67,40.8333333333
2012-06-18 20:00:00,23.35,1.011,43.45,1.5861111111
2012-06-18 21:00:00,22.28,0.462,55.45,0.0
2012-06-18 22:00:00,20.33,0.207,56.41,0.0
2012-06-18 23:00:00,20.21,0.411,56.08,0.0
2012-06-19 00:00:00,19.13,0.318,51.81,0.0
2012-06-19 01:00:00,18.12,0.25,53.99,0.0
2012-06-19 02:00:00,18.73,0.235,53.31,0.0
2012-06-19 03:00:00,19.34,0.152,58.53,0.0
2012-06-19 04:00:00,17.45,0.16,57.25,0.0
2012-06-19 05:00:00,17.79,0.442,56.77,28.0
2012-06-19 06:00:00,20.56,0.387,60.09,96.3888888889
2012-06-19 07:00:00,21.16,0.552,51.2,121.5833333333
2012-06-19 08:00:00,22.64,0.679,45.64,208.6111111111
2012-06-19 09:00:00,22.89,0.925,46.37,243.0555555556
2012-06-19 10:00:00,24.65,1.064,43.12,328.6111111111
2012-06-19 11:00:00,25.38,1.233,29.1,425.8333333333
2012-06-19 12:00:00,26.18,1.252,28.56,335.5555555556
2012-06-19 13:00:00,26.98,1.56,28.28,587.7777777778
2012-06-19 14:00:00,26.5,1.705,24.02,570.0
2012-06-19 15:00:00,27.04,1.37,26.04,476.3888888889
2012-06-19 16:00:00,27.04,1.196,28.95,343.8888888889
2012-06-19 17:00:00,26.64,0.977,32.34,188.0833333333
2012-06-19 18:00:00,24.42,0.808,37.83,43.5277777778
2012-06-19 19:00:00,23.35,0.66,41.01,8.6888888889
2012-06-19 20:00:00,23.76,0.35,40.95,0.3972222222
2012-06-19 21:00:00,22.96,0.336,45.15,0.0
2012-06-19 22:00:00,22.29,0.59,48.88,0.0
2012-06-19 23:00:00,20.94,0.441,47.67,0.0
2012-06-20 00:00:00,20.54,0.423,51.53,0.0
2012-06-20 01:00:00,20.0,0.509,56.48,0.0
2012-06-20 02:00:00,19.8,0.921,60.95,0.0
2012-06-20 03:00:00,20.14,0.691,60.48,0.0
2012-06-20 04:00:00,19.06,0.846,72.3,0.0
2012-06-20 05:00:00,18.8,0.543,71.7,7.8583333333
2012-06-20 06:00:00,19.68,0.633,75.3,50.3611111111
2012-06-20 07:00:00,19.88,0.66,69.64,96.3611111111
2012-06-20 08:00:00,21.7,0.768,60.61,189.4722222222
2012-06-20 09:00:00,25.27,1.076,43.0,406.9444444444
2012-06-20 10:00:00,28.69,1.222,30.93,789.4444444444
2012-06-20 11:00:00,29.95,1.368,25.23,863.8888888889
2012-06-20 12:00:00,31.28,1.21,22.93,899.4444444444
2012-06-20 13:00:00,31.33,1.612,27.52,865.8333333333
2012-06-20 14:00:00,31.81,1.61,23.94,758.8888888889
2012-06-20 15:00:00,29.29,2.244,21.97,711.6666666667
2012-06-20 16:00:00,30.92,2.302,26.3,580.5555555556
2012-06-20 17:00:00,30.32,1.898,23.39,372.2222222222
2012-06-20 18:00:00,29.51,1.629,26.64,238.3333333333
2012-06-20 19:00:00,27.84,0.878,31.52,60.0833333333
2012-06-20 20:00:00,25.36,1.237,35.46,1.2555555556
2012-06-20 21:00:00,24.03,0.243,42.23,0.0
2012-06-20 22:00:00,23.23,0.289,45.36,0.0
2012-06-20 23:00:00,22.3,0.243,47.54,0.0
2012-06-21 00:00:00,21.22,0.001,51.13,0.0
2012-06-21 01:00:00,20.35,0.024,54.05,0.0
2012-06-21 02:00:00,19.27,0.003,51.82,0.0
2012-06-21 03:00:00,18.39,0.002,56.02,0.0
2012-06-21 04:00:00,18.19,0.244,57.65,0.0
2012-06-21 05:00:00,18.47,0.251,60.91,17.2194444444
2012-06-21 06:00:00,22.32,0.37,49.18,146.8333333333
2012-06-21 07:00:00,25.27,0.672,43.47,327.7777777778
2012-06-21 08:00:00,27.14,1.09,46.84,495.5555555556
2012-06-21 09:00:00,28.62,1.284,42.09,653.3333333333
2012-06-21 10:00:00,28.66,1.427,35.45,773.8888888889
2012-06-21 11:00:00,30.14,1.854,34.16,866.9444444444
2012-06-21 12:00:00,28.51,2.265,28.94,864.7222222222
2012-06-21 13:00:00,30.46,1.672,31.85,889.4444444444
2012-06-21 14:00:00,30.25,2.079,33.81,826.6666666667
2012-06-21 15:00:00,28.7,2.232,40.77,579.4444444444
2012-06-21 16:00:00,29.38,2.098,43.28,567.7777777778
2012-06-21 17:00:00,32.08,1.913,26.77,395.5555555556
2012-06-21 18:00:00,30.32,3.146,29.89,230.5555555556
2012-06-21 19:00:00,28.04,3.018,33.07,78.2222222222
2012-06-21 20:00:00,26.3,2.948,37.82,4.3638888889
2012-06-21 21:00:00,25.24,2.842,39.05,0.0
2012-06-21 22:00:00,23.97,2.727,41.22,0.0
2012-06-21 23:00:00,23.02,2.49,41.56,0.0
2012-06-22 00:00:00,21.27,2.366,36.15,0.0
2012-06-22 01:00:00,21.21,1.601,40.16,0.0
2012-06-22 02:00:00,20.34,1.108,41.38,0.0
2012-06-22 03:00:00,19.47,1.198,41.45,0.0
2012-06-22 04:00:00,17.85,1.544,41.52,0.0
2012-06-22 05:00:00,18.13,1.065,45.46,13.5305555556
2012-06-22 06:00:00,20.22,1.291,35.16,164.8611111111
2012-06-22 07:00:00,22.1,1.698,30.61,359.7222222222
2012-06-22 08:00:00,23.92,1.732,22.21,536.6666666667
2012-06-22 09:00:00,26.0,1.557,19.77,693.6111111111
2012-06-22 10:00:00,27.33,1.351,15.36,816.6666666667
2012-06-22 11:00:00,28.4,1.189,15.76,898.8888888889
2012-06-22 12:00:00,29.26,1.434,15.42,932.5
2012-06-22 13:00:00,30.6,1.242,16.16,912.5
2012-06-22 14:00:00,30.32,1.996,18.05,846.6666666667
2012-06-22 15:00:00,31.47,2.027,19.88,735.2777777778
2012-06-22 16:00:00,30.59,2.55,22.45,594.7222222222
2012-06-22 17:00:00,29.71,3.13,25.02,428.3333333333
2012-06-22 18:00:00,28.58,2.962,28.0,243.8888888889
2012-06-22 19:00:00,26.7,2.601,31.39,80.1666666667
2012-06-22 20:00:00,25.23,1.691,33.77,1.2111111111
2012-06-22 21:00:00,23.69,1.064,38.51,0.0
2012-06-22 22:00:00,21.41,0.911,37.57,0.0
2012-06-22 23:00:00,21.22,0.868,44.08,0.0
2012-06-23 00:00:00,20.48,0.703,45.24,0.0
2012-06-23 01:00:00,19.81,0.861,45.79,0.0
2012-06-23 02:00:00,18.05,0.424,44.44,0.0
2012-06-23 03:00:00,17.65,0.502,46.61,0.0
2012-06-23 04:00:00,17.05,0.691,48.11,0.0
2012-06-23 05:00:00,17.33,0.717,47.16,14.4388888889
2012-06-23 06:00:00,20.71,0.997,45.33,156.3888888889
2012-06-23 07:00:00,22.71,1.105,36.5,345.0
2012-06-23 08:00:00,23.92,1.478,32.91,518.0555555556
2012-06-23 09:00:00,25.32,1.436,28.5,661.9444444444
2012-06-23 10:00:00,26.86,1.287,26.12,737.2222222222
2012-06-23 11:00:00,27.93,1.252,24.02,758.3333333333
2012-06-23 12:00:00,29.33,1.174,22.39,867.2222222222
2012-06-23 13:00:00,28.84,1.525,26.1,869.7222222222
2012-06-23 14:00:00,28.71,2.696,26.64,839.4444444444
2012-06-23 15:00:00,29.11,2.445,26.91,725.0
2012-06-23 16:00:00,28.09,2.213,22.59,572.7777777778
2012-06-23 17:00:00,28.03,2.366,31.85,414.7222222222
2012-06-23 18:00:00,26.69,2.132,34.97,236.6666666667
2012-06-23 19:00:00,23.12,1.576,50.67,65.3888888889
2012-06-23 20:00:00,21.86,0.858,57.94,0.4194444444
2012-06-23 21:00:00,21.61,0.456,57.55,0.0
2012-06-23 22:00:00,22.43,0.628,51.06,0.0
2012-06-23 23:00:00,22.1,0.381,45.91,0.0
2012-06-24 00:00:00,21.22,0.214,46.46,0.0
2012-06-24 01:00:00,19.4,0.256,45.45,0.0
2012-06-24 02:00:00,18.8,0.364,49.72,0.0
2012-06-24 03:00:00,17.85,0.359,55.82,0.0
2012-06-24 04:00:00,17.19,0.253,55.49,0.0
2012-06-24 05:00:00,17.87,0.411,53.74,20.6388888889
2012-06-24 06:00:00,21.04,0.418,44.51,145.5
2012-06-24 07:00:00,25.42,0.595,36.57,329.1666666667
2012-06-24 08:00:00,27.01,1.022,34.05,497.7777777778
2012-06-24 09:00:00,27.6,1.575,34.58,636.1111111111
2012-06-24 10:00:00,27.93,1.716,34.1,660.5555555556
2012-06-24 11:00:00,30.08,1.59,30.03,850.0
2012-06-24 12:00:00,28.65,1.702,28.61,738.6111111111
2012-06-24 13:00:00,30.4,2.237,32.6,830.2777777778
2012-06-24 14:00:00,30.59,2.263,33.54,754.1666666667
2012-06-24 15:00:00,33.5,2.048,20.96,688.3333333333
2012-06-24 16:00:00,32.94,3.031,23.32,562.7777777778
2012-06-24 17:00:00,33.08,2.608,20.28,403.8888888889
2012-06-24 18:00:00,31.6,2.802,20.82,257.5
2012-06-24 19:00:00,29.79,2.575,25.43,80.8888888889
2012-06-24 20:00:00,28.19,2.218,30.17,2.4027777778
2012-06-24 21:00:00,26.99,1.721,34.17,0.0
2012-06-24 22:00:00,26.46,1.437,37.56,0.0
2012-06-24 23:00:00,25.58,1.986,39.32,0.0
2012-06-25 00:00:00,24.85,2.457,38.04,0.0
2012-06-25 01:00:00,24.24,2.741,38.72,0.0
2012-06-25 02:00:00,24.18,2.279,40.55,0.0
2012-06-25 03:00:00,22.76,1.536,37.24,0.0
2012-06-25 04:00:00,22.64,0.839,45.98,0.0
2012-06-25 05:00:00,22.37,0.989,47.88,16.9472222222
2012-06-25 06:00:00,23.52,1.387,46.59,128.7777777778
2012-06-25 07:00:00,25.6,2.44,39.4,336.1111111111
2012-06-25 08:00:00,28.29,1.843,34.38,515.8333333333
2012-06-25 09:00:00,28.68,2.68,34.1,655.0
2012-06-25 10:00:00,29.54,3.018,32.61,793.3333333333
2012-06-25 11:00:00,31.09,2.983,30.3,876.6666666667
2012-06-25 12:00:00,31.55,3.724,26.71,917.7777777778
2012-06-25 13:00:00,31.94,3.562,28.26,905.0
2012-06-25 14:00:00,32.95,3.573,27.92,843.0555555556
2012-06-25 15:00:00,33.01,3.232,28.12,738.3333333333
2012-06-25 16:00:00,32.2,3.44,29.47,595.0
2012-06-25 17:00:00,31.8,3.626,30.9,430.0
2012-06-25 18:00:00,30.73,3.258,32.05,245.8333333333
2012-06-25 19:00:00,28.99,2.746,36.72,83.4722222222
2012-06-25 20:00:00,26.5,2.224,37.41,2.7111111111
2012-06-25 21:00:00,26.05,1.349,46.76,0.0
2012-06-25 22:00:00,24.16,1.299,44.47,0.0
2012-06-25 23:00:00,23.09,0.862,51.92,0.0
2012-06-26 00:00:00,22.29,0.586,51.45,0.0
2012-06-26 01:00:00,21.82,0.775,52.68,0.0
2012-06-26 02:00:00,22.23,0.723,59.05,0.0
2012-06-26 03:00:00,20.4,0.59,56.82,0.0
2012-06-26 04:00:00,21.02,0.593,62.11,0.0
2012-06-26 05:00:00,20.28,0.585,55.88,13.1333333333
2012-06-26 06:00:00,22.92,0.794,48.49,157.2222222222
2012-06-26 07:00:00,26.01,1.529,44.34,353.8888888889
2012-06-26 08:00:00,28.63,1.144,33.97,524.7222222222
2012-06-26 09:00:00,29.42,1.306,30.24,677.5
2012-06-26 10:00:00,30.89,1.418,27.8,803.0555555556
2012-06-26 11:00:00,32.76,1.326,23.6,878.3333333333
2012-06-26 12:00:00,34.16,1.289,20.08,906.9444444444
2012-06-26 13:00:00,32.8,2.013,24.87,890.5555555556
2012-06-26 14:00:00,33.34,2.264,22.51,828.8888888889
2012-06-26 15:00:00,33.61,2.186,25.35,723.0555555556
2012-06-26 16:00:00,33.88,1.818,25.14,575.2777777778
2012-06-26 17:00:00,34.01,1.561,26.97,395.0
2012-06-26 18:00:00,33.54,1.329,30.01,221.9444444444
2012-06-26 19:00:00,31.46,0.927,31.78,64.5277777778
2012-06-26 20:00:00,29.59,0.888,39.9,2.6666666667
2012-06-26 21:00:00,28.46,0.656,43.09,0.0
2012-06-26 22:00:00,27.19,0.882,47.63,0.0
2012-06-26 23:00:00,26.19,0.879,51.03,0.0
2012-06-27 00:00:00,24.84,1.104,48.05,0.0
2012-06-27 01:00:00,23.9,1.057,51.99,0.0
2012-06-27 02:00:00,23.43,0.682,53.68,0.0
2012-06-27 03:00:00,23.37,0.352,62.29,0.0
2012-06-27 04:00:00,21.76,0.195,58.84,0.0
2012-06-27 05:00:00,22.03,0.453,59.05,15.9777777778
2012-06-27 06:00:00,23.92,1.058,49.23,154.6388888889
2012-06-27 07:00:00,27.62,1.084,42.37,345.5555555556
2012-06-27 08:00:00,28.75,1.361,35.32,518.3333333333
2012-06-27 09:00:00,29.69,1.639,35.72,675.0
2012-06-27 10:00:00,30.48,1.215,28.68,793.6111111111
2012-06-27 11:00:00,32.76,1.363,29.15,877.2222222222
2012-06-27 12:00:00,33.56,1.374,26.23,910.8333333333
2012-06-27 13:00:00,34.21,1.208,22.37,893.8888888889
2012-06-27 14:00:00,31.78,2.909,34.61,837.5
2012-06-27 15:00:00,31.86,2.853,29.27,733.8888888889
2012-06-27 16:00:00,29.76,2.652,29.27,593.8888888889
2012-06-27 17:00:00,28.83,2.346,28.8,427.2222222222
2012-06-27 18:00:00,28.91,1.722,37.87,245.2777777778
2012-06-27 19:00:00,27.3,1.253,42.75,75.5277777778
2012-06-27 20:00:00,25.97,0.446,48.51,0.3305555556
2012-06-27 21:00:00,24.36,0.332,48.59,0.0
2012-06-27 22:00:00,23.02,0.859,53.68,0.0
2012-06-27 23:00:00,22.35,0.15,62.56,0.0
2012-06-28 00:00:00,22.43,0.39,65.68,0.0
2012-06-28 01:00:00,21.62,0.414,63.38,0.0
2012-06-28 02:00:00,20.61,0.527,67.38,0.0
2012-06-28 03:00:00,20.67,0.429,71.4,0.0
2012-06-28 04:00:00,21.22,0.523,71.6,0.0
2012-06-28 05:00:00,20.13,0.459,70.5,14.0138888889
2012-06-28 06:00:00,21.69,0.664,66.84,100.9166666667
2012-06-28 07:00:00,24.32,0.966,52.54,291.3888888889
2012-06-28 08:00:00,26.4,1.346,50.09,440.8333333333
2012-06-28 09:00:00,26.79,1.718,54.27,622.5
2012-06-28 10:00:00,27.12,2.261,46.41,656.3888888889
2012-06-28 11:00:00,27.58,2.823,43.3,842.7777777778
2012-06-28 12:00:00,27.84,2.479,46.0,871.6666666667
2012-06-28 13:00:00,27.16,2.646,56.21,863.0555555556
2012-06-28 14:00:00,28.18,2.468,47.21,804.7222222222
2012-06-28 15:00:00,27.63,2.367,47.07,700.0
2012-06-28 16:00:00,27.69,2.151,44.16,557.7777777778
2012-06-28 17:00:00,26.55,1.838,54.38,391.6666666667
2012-06-28 18:00:00,25.0,1.494,50.87,215.0
2012-06-28 19:00:00,23.67,1.084,60.35,65.4166666667
2012-06-28 20:00:00,22.54,0.839,69.51,1.4333333333
2012-06-28 21:00:00,22.21,0.723,70.3,0.0
2012-06-28 22:00:00,21.61,0.973,71.2,0.0
2012-06-28 23:00:00,21.42,1.125,71.0,0.0
2012-06-29 00:00:00,21.22,0.607,71.2,0.0
2012-06-29 01:00:00,20.81,0.314,70.8,0.0
2012-06-29 02:00:00,20.47,0.49,70.3,0.0
2012-06-29 03:00:00,20.35,0.322,70.1,0.0
2012-06-29 04:00:00,19.6,0.333,69.96,0.0
2012-06-29 05:00:00,20.28,0.386,69.29,21.9722222222
2012-06-29 06:00:00,22.04,0.911,62.92,121.6388888889
2012-06-29 07:00:00,23.24,1.495,59.99,293.8888888889
2012-06-29 08:00:00,24.65,1.748,54.56,458.6111111111
2012-06-29 09:00:00,26.26,2.515,57.87,619.1666666667
2012-06-29 10:00:00,26.45,3.101,59.88,750.2777777778
2012-06-29 11:00:00,25.42,3.378,53.58,739.7222222222
2012-06-29 12:00:00,25.62,3.845,47.89,538.8888888889
2012-06-29 13:00:00,26.23,3.3,53.17,485.2777777778
2012-06-29 14:00:00,25.55,2.878,46.68,455.2777777778
2012-06-29 15:00:00,25.82,3.125,56.22,487.5
2012-06-29 16:00:00,24.74,3.162,53.58,441.6666666667
2012-06-29 17:00:00,25.22,2.559,59.81,218.0555555556
2012-06-29 18:00:00,23.95,2.35,61.04,174.6666666667
2012-06-29 19:00:00,23.14,1.809,66.39,53.6666666667
2012-06-29 20:00:00,23.16,1.39,69.79,3.7944444444
2012-06-29 21:00:00,22.89,1.091,71.1,0.0
2012-06-29 22:00:00,22.82,1.083,72.3,0.0
2012-06-29 23:00:00,22.48,1.148,72.8,0.0
2012-06-30 00:00:00,22.21,1.175,74.4,0.0
2012-06-30 01:00:00,22.15,1.312,75.4,0.0
2012-06-30 02:00:00,22.63,1.304,78.5,0.0
2012-06-30 03:00:00,22.97,1.383,73.7,0.0
2012-06-30 04:00:00,22.49,1.424,77.0,0.0
2012-06-30 05:00:00,22.69,1.575,77.9,3.0888888889
2012-06-30 06:00:00,22.56,1.386,68.45,19.1472222222
2012-06-30 07:00:00,23.44,1.355,74.9,53.1944444444
2012-06-30 08:00:00,22.29,1.608,79.0,101.6388888889
2012-06-30 09:00:00,22.83,1.697,78.6,189.4722222222
2012-06-30 10:00:00,23.29,2.172,74.8,207.7777777778
2012-06-30 11:00:00,24.04,2.067,72.6,157.6666666667
2012-06-30 12:00:00,23.7,2.363,74.7,181.1111111111
2012-06-30 13:00:00,23.42,2.231,70.6,161.2777777778
2012-06-30 14:00:00,23.82,2.328,69.37,165.9166666667
2012-06-30 15:00:00,23.76,2.143,69.64,189.0555555556
2012-06-30 16:00:00,23.35,1.891,69.85,142.0555555556
2012-06-30 17:00:00,23.76,1.578,68.83,98.8888888889
2012-06-30 18:00:00,23.49,1.171,69.52,48.7777777778
2012-06-30 19:00:00,23.77,0.627,77.0,14.45
2012-06-30 20:00:00,22.82,0.663,73.3,0.7277777778
2012-06-30 21:00:00,22.68,0.295,72.6,0.0
2012-06-30 22:00:00,22.62,0.339,72.8,0.0
2012-06-30 23:00:00,21.75,0.315,79.0,0.0
2012-07-01 00:00:00,21.69,0.359,78.9,0.0
2012-07-01 01:00:00,21.96,0.256,74.7,0.0
2012-07-01 02:00:00,22.36,0.202,76.1,0.0
2012-07-01 03:00:00,22.16,0.703,52.88,0.0
2012-07-01 04:00:00,22.02,0.918,49.16,0.0
2012-07-01 05:00:00,21.76,0.901,49.16,7.8555555556
2012-07-01 06:00:00,22.02,0.943,49.09,25.8333333333
2012-07-01 07:00:00,22.37,0.996,59.12,33.2222222222
2012-07-01 08:00:00,22.3,1.031,59.05,32.8055555556
2012-07-01 09:00:00,21.68,1.322,53.36,105.2222222222
2012-07-01 10:00:00,20.26,2.038,60.19,130.1388888889
2012-07-01 11:00:00,18.98,1.417,70.4,136.3611111111
2012-07-01 12:00:00,19.74,0.896,68.34,88.5555555556
2012-07-01 13:00:00,18.18,1.506,70.8,111.8888888889
2012-07-01 14:00:00,18.53,1.771,76.2,277.5
2012-07-01 15:00:00,18.79,1.324,70.4,231.6666666667
2012-07-01 16:00:00,16.9,1.138,78.5,14.3888888889
2012-07-01 17:00:00,17.17,0.785,81.0,12.6472222222
2012-07-01 18:00:00,17.65,1.401,78.3,10.6388888889
2012-07-01 19:00:00,17.52,1.126,84.6,7.7916666667
2012-07-01 20:00:00,16.84,1.1,83.4,2.3388888889
2012-07-01 21:00:00,16.98,0.981,79.8,0.0
2012-07-01 22:00:00,16.51,0.216,82.9,0.0
2012-07-01 23:00:00,16.38,0.66,85.5,0.0
2012-07-02 00:00:00,15.56,1.046,78.7,0.5972222222
2012-07-02 01:00:00,15.16,0.505,77.2,0.0
2012-07-02 02:00:00,15.43,1.067,70.9,0.5305555556
2012-07-02 03:00:00,15.9,1.249,68.24,0.7055555556
2012-07-02 04:00:00,15.7,0.742,68.24,0.0
2012-07-02 05:00:00,15.29,0.667,68.03,10.4666666667
2012-07-02 06:00:00,16.45,0.938,61.8,105.6388888889
2012-07-02 07:00:00,20.09,1.591,55.35,330.0
2012-07-02 08:00:00,22.1,1.531,47.95,529.4444444444
2012-07-02 09:00:00,22.97,1.325,44.35,632.7777777778
2012-07-02 10:00:00,24.1,1.017,35.0,795.2777777778
2012-07-02 11:00:00,24.02,1.104,38.23,713.3333333333
2012-07-02 12:00:00,25.56,1.041,37.15,579.4444444444
2012-07-02 13:00:00,26.78,1.059,37.21,522.2222222222
2012-07-02 14:00:00,25.69,1.328,35.11,510.0
2012-07-02 15:00:00,25.83,1.496,43.7,303.8888888889
2012-07-02 16:00:00,26.36,1.223,38.42,411.3888888889
2012-07-02 17:00:00,26.5,0.901,39.17,269.1666666667
2012-07-02 18:00:00,25.7,0.992,43.84,174.9722222222
2012-07-02 19:00:00,24.69,0.845,46.15,35.1944444444
2012-07-02 20:00:00,22.0,0.805,49.75,0.6611111111
2012-07-02 21:00:00,20.26,0.421,56.4,0.0
2012-07-02 22:00:00,18.92,0.143,62.24,0.0
2012-07-02 23:00:00,18.05,0.187,63.61,0.0
2012-07-03 00:00:00,17.65,0.329,63.48,0.0
2012-07-03 01:00:00,16.78,0.211,70.9,0.0
2012-07-03 02:00:00,16.17,0.164,69.32,0.0
2012-07-03 03:00:00,15.36,0.14,76.7,0.0
2012-07-03 04:00:00,15.57,0.321,70.6,0.0
2012-07-03 05:00:00,15.44,0.195,69.13,11.4194444444
2012-07-03 06:00:00,19.84,0.467,58.01,142.3888888889
2012-07-03 07:00:00,22.46,0.695,48.98,338.0555555556
2012-07-03 08:00:00,25.01,0.577,36.43,507.5
2012-07-03 09:00:00,25.93,0.937,33.78,668.8888888889
2012-07-03 10:00:00,26.39,0.991,29.91,794.1666666667
2012-07-03 11:00:00,27.52,1.081,28.75,881.9444444444
2012-07-03 12:00:00,27.64,1.749,33.01,912.5
2012-07-03 13:00:00,27.3,2.402,33.07,907.5
2012-07-03 14:00:00,27.77,2.289,31.59,845.5555555556
2012-07-03 15:00:00,28.04,2.114,31.92,705.5555555556
2012-07-03 16:00:00,28.31,1.988,29.22,546.9444444444
2012-07-03 17:00:00,26.42,1.862,28.54,421.6666666667
2012-07-03 18:00:00,25.61,2.033,31.93,234.1666666667
2012-07-03 19:00:00,22.79,1.66,46.62,60.2222222222
2012-07-03 20:00:00,21.66,0.796,50.09,2.1166666667
2012-07-03 21:00:00,20.8,0.522,52.95,0.0
2012-07-03 22:00:00,20.74,0.547,45.51,0.0
2012-07-03 23:00:00,19.8,0.264,52.76,0.0
2012-07-04 00:00:00,18.93,0.316,57.17,0.0
2012-07-04 01:00:00,18.53,0.31,56.77,0.0
2012-07-04 02:00:00,18.39,0.56,56.16,0.0
2012-07-04 03:00:00,18.26,0.622,56.97,0.0
2012-07-04 04:00:00,18.12,0.286,59.27,0.0
2012-07-04 05:00:00,18.4,0.12,60.77,21.8888888889
2012-07-04 06:00:00,21.37,0.404,50.67,163.1666666667
2012-07-04 07:00:00,24.67,0.625,49.5,298.8888888889
2012-07-04 08:00:00,26.27,0.903,43.8,432.2222222222
2012-07-04 09:00:00,28.01,1.183,40.94,661.6666666667
2012-07-04 10:00:00,28.13,1.629,43.03,777.5
2012-07-04 11:00:00,28.25,1.885,45.12,826.3888888889
2012-07-04 12:00:00,28.78,1.72,37.2,834.7222222222
2012-07-04 13:00:00,27.69,2.348,29.21,755.0
2012-07-04 14:00:00,28.17,2.362,40.51,823.8888888889
2012-07-04 15:00:00,27.96,2.129,39.56,725.0
2012-07-04 16:00:00,24.99,2.118,48.69,572.7777777778
2012-07-04 17:00:00,25.2,1.807,46.8,380.0
2012-07-04 18:00:00,24.13,1.655,51.95,225.0
2012-07-04 19:00:00,22.59,1.442,61.78,70.1944444444
2012-07-04 20:00:00,21.39,1.075,72.3,0.6388888889
2012-07-04 21:00:00,21.95,0.565,79.3,0.0
2012-07-04 22:00:00,21.28,0.399,75.6,0.0
2012-07-04 23:00:00,21.76,0.954,73.2,0.0
2012-07-05 00:00:00,21.28,1.015,79.0,0.0
2012-07-05 01:00:00,21.08,0.47,80.7,0.0
2012-07-05 02:00:00,21.01,0.547,83.3,0.0
2012-07-05 03:00:00,21.15,0.365,83.6,0.0
2012-07-05 04:00:00,19.46,0.781,80.9,0.0
2012-07-05 05:00:00,18.72,0.873,81.2,0.6833333333
2012-07-05 06:00:00,19.54,0.546,79.0,27.5833333333
